month_end,n,k,longs,shorts,cot_EUR,cot_JPY,cot_CHF,cot_CAD,cot_AUD,cot_GBP,cot_NZD
2018-06-01,7,2,"['AUD', 'CHF']","['JPY', 'GBP']",1.0833,-1.552,1.7719,0.7881,1.5682,-0.2814,0.4325
2018-06-08,7,2,"['AUD', 'CHF']","['JPY', 'GBP']",1.4225,-1.6187,1.6033,0.8276,1.493,-0.1386,0.2776
2018-06-15,7,2,"['CHF', 'EUR']","['JPY', 'GBP']",1.5904,-1.8237,1.3952,0.8669,1.3329,-0.1916,0.1551
2018-06-22,7,2,"['AUD', 'EUR']","['JPY', 'CAD']",3.2056,-0.4405,1.1396,0.8292,2.1303,1.0443,1.6871
2018-06-29,7,2,"['AUD', 'EUR']","['JPY', 'GBP']",3.0419,-0.4658,1.5942,1.4616,1.9256,1.2093,1.6754
2018-07-06,7,2,"['CAD', 'EUR']","['JPY', 'GBP']",2.6773,-0.4142,1.7815,1.9289,1.7485,1.4381,1.9039
2018-07-13,7,2,"['GBP', 'EUR']","['JPY', 'CHF']",2.8608,-0.4505,1.7273,1.9276,1.756,1.947,1.8483
2018-07-20,7,2,"['GBP', 'EUR']","['JPY', 'NZD']",2.7153,-0.1453,1.7293,1.7119,1.6869,1.732,1.6805
2018-07-27,7,2,"['GBP', 'EUR']","['JPY', 'CAD']",2.2629,0.3872,1.9304,1.6047,1.7344,1.9505,1.6212
2018-08-03,7,2,"['GBP', 'EUR']","['JPY', 'CAD']",2.3176,0.2845,1.7894,1.2672,1.7777,1.9224,1.5342
2018-08-10,7,2,"['GBP', 'EUR']","['JPY', 'CAD']",2.4828,0.2266,1.8474,1.0101,1.7324,1.9782,1.5565
2018-08-17,7,2,"['GBP', 'EUR']","['JPY', 'CAD']",2.5956,0.1212,1.759,1.0084,1.5186,1.7824,1.4959
2018-08-24,7,2,"['GBP', 'EUR']","['JPY', 'CAD']",2.4579,-0.2208,1.7835,0.9878,1.4521,1.9116,1.3767
2018-08-31,7,2,"['GBP', 'EUR']","['JPY', 'CAD']",2.3296,-0.2189,1.7458,0.882,1.2928,2.0423,1.2827
2018-09-07,7,2,"['GBP', 'EUR']","['JPY', 'CAD']",1.8715,-0.04,1.5191,0.8724,1.1249,1.8264,1.2592
2018-09-14,7,2,"['GBP', 'EUR']","['JPY', 'CAD']",1.7225,-0.0481,1.0695,0.8227,0.9717,1.4867,0.9969
2018-09-21,7,2,"['EUR', 'GBP']","['JPY', 'CHF']",1.8188,0.1661,0.273,0.9115,1.5371,2.1881,1.5201
2018-09-28,7,2,"['EUR', 'GBP']","['CHF', 'JPY']",1.6846,0.5708,-0.0891,0.755,1.6212,1.787,1.4602
2018-10-05,7,2,"['AUD', 'EUR']","['CHF', 'CAD']",1.819,0.8746,-0.5605,0.6289,1.609,1.6065,1.3499
2018-10-12,7,2,"['GBP', 'EUR']","['CHF', 'CAD']",1.8948,0.8792,-0.9235,0.4088,1.4412,1.5628,1.2358
2018-10-19,7,2,"['AUD', 'EUR']","['CHF', 'CAD']",2.0469,0.9816,-0.5537,0.3582,1.5161,1.2306,1.323
2018-10-26,7,2,"['AUD', 'EUR']","['CHF', 'CAD']",1.922,0.8403,-0.6619,0.1692,1.4329,1.0364,1.2594
2018-11-02,7,2,"['AUD', 'EUR']","['CHF', 'CAD']",1.8426,0.8352,-1.118,0.2313,1.3194,1.0715,1.2836
2018-11-09,7,2,"['AUD', 'EUR']","['CHF', 'CAD']",1.9585,0.7013,-0.5142,-0.0906,1.3437,1.175,0.9918
2018-11-16,7,2,"['AUD', 'EUR']","['CHF', 'CAD']",1.6924,0.7934,-0.6598,-0.1277,1.1756,0.8993,0.7164
2018-11-23,7,2,"['AUD', 'EUR']","['CHF', 'CAD']",1.7383,0.8349,-0.6178,-0.0521,1.1814,0.7924,0.5329
2018-11-30,7,2,"['AUD', 'EUR']","['CHF', 'CAD']",1.7551,0.845,-0.3819,-0.0119,1.0497,0.6619,0.579
2018-12-07,7,2,"['JPY', 'EUR']","['CHF', 'CAD']",1.732,1.0257,-0.5051,0.0805,0.7793,0.6219,0.5639
2018-12-14,7,2,"['JPY', 'EUR']","['CHF', 'CAD']",1.5105,0.8863,-0.7208,-0.02,0.5852,0.5833,0.1513
2018-12-21,7,2,"['GBP', 'EUR']","['NZD', 'CAD']",1.5363,1.0023,0.1296,-0.2765,0.5935,1.2559,-0.9064
2018-12-28,7,2,"['CAD', 'EUR']","['NZD', 'CHF']",1.5562,0.7908,0.1873,1.2464,0.3536,1.0686,-0.7532
2019-01-04,7,2,"['CAD', 'EUR']","['NZD', 'AUD']",1.3344,0.6336,0.577,1.3077,0.086,1.0369,-0.7213
2019-01-11,7,2,"['EUR', 'CAD']","['NZD', 'JPY']",1.1737,-0.1029,0.2668,1.8338,0.4667,1.0704,-0.3392
2019-01-18,7,2,"['EUR', 'CAD']","['CHF', 'JPY']",1.0158,-0.4327,-0.6265,1.6755,0.4718,0.9811,-0.1986
2019-01-25,7,2,"['EUR', 'CAD']","['JPY', 'CHF']",1.0847,-0.4949,-0.48,1.5475,0.4228,0.793,-0.0794
2019-02-01,7,2,"['EUR', 'CAD']","['JPY', 'CHF']",1.1156,-0.6051,-0.3176,1.5168,0.1998,0.3373,-0.2392
2019-02-08,7,2,"['CAD', 'EUR']","['JPY', 'NZD']",1.1505,-0.5769,-0.4345,1.0112,0.3449,0.3178,-0.5602
2019-02-15,7,2,"['CAD', 'EUR']","['JPY', 'NZD']",1.2407,-0.535,-0.2392,0.7806,0.1722,0.5699,-0.4215
2019-02-22,7,2,"['CAD', 'EUR']","['NZD', 'JPY']",1.3353,-0.2896,-0.0238,0.6817,0.2317,0.6303,-0.4585
2019-03-01,7,2,"['CAD', 'EUR']","['NZD', 'JPY']",1.271,-0.2167,0.1724,0.7361,0.114,0.3655,-0.5949
2019-03-08,7,2,"['CAD', 'EUR']","['NZD', 'CHF']",1.2748,-0.0016,-0.1678,0.8044,0.1674,0.2626,-0.6235
2019-03-15,7,2,"['CAD', 'EUR']","['NZD', 'CHF']",1.2102,0.3017,-0.4989,0.6192,0.0045,0.3029,-0.8299
2019-03-22,7,2,"['CAD', 'EUR']","['NZD', 'GBP']",1.3123,0.7278,0.3028,0.8844,0.6606,-0.294,-0.4504
2019-03-29,7,2,"['JPY', 'EUR']","['GBP', 'NZD']",1.3061,0.8187,0.4537,0.7547,0.7638,-0.5853,-0.5725
2019-04-05,7,2,"['CAD', 'EUR']","['GBP', 'NZD']",1.5226,0.8171,0.2347,0.9299,0.6772,-0.6126,-0.5978
2019-04-12,7,2,"['JPY', 'EUR']","['GBP', 'NZD']",1.5472,0.9808,0.4371,0.8761,0.6459,-0.8579,-0.5504
2019-04-19,7,2,"['CAD', 'EUR']","['GBP', 'NZD']",1.4501,0.9762,0.5928,1.3262,0.2676,-1.372,-0.4502
2019-04-26,7,2,"['JPY', 'EUR']","['GBP', 'NZD']",1.5186,1.075,0.577,1.0209,0.4368,-1.3625,-0.3823
2019-05-03,7,2,"['JPY', 'EUR']","['GBP', 'NZD']",1.4595,1.27,0.4205,0.9231,0.5656,-1.3138,0.0035
2019-05-10,7,2,"['JPY', 'EUR']","['GBP', 'NZD']",1.455,1.0033,0.437,0.9169,0.3324,-1.2212,0.0906
2019-05-17,7,2,"['CAD', 'EUR']","['GBP', 'NZD']",1.2929,0.1653,0.8241,1.0368,0.724,-1.4704,-0.081
2019-05-24,7,2,"['CAD', 'EUR']","['GBP', 'NZD']",1.3501,-0.012,0.7842,0.815,0.3763,-0.4121,-0.2749
2019-05-31,7,2,"['CAD', 'EUR']","['GBP', 'JPY']",1.2288,-0.022,0.5674,0.607,0.45,-0.3475,0.0233
2019-06-07,7,2,"['CHF', 'EUR']","['JPY', 'NZD']",1.0384,-0.6129,0.8847,0.5255,0.4612,0.3121,0.1519
2019-06-14,7,2,"['GBP', 'EUR']","['JPY', 'AUD']",0.9202,-0.7181,-0.1049,-0.1392,-0.4096,0.1176,-0.0518
2019-06-21,7,2,"['NZD', 'GBP']","['JPY', 'CHF']",0.2406,-1.9386,-0.9546,0.1234,0.3073,0.6409,0.5061
2019-06-28,7,2,"['AUD', 'GBP']","['JPY', 'CAD']",0.256,-2.3755,-0.5768,-1.0987,0.9142,1.0024,0.5432
2019-07-05,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",-0.3717,-2.7164,-1.4168,-2.3274,0.226,0.99,0.7687
2019-07-12,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",-0.31,-2.4039,-1.4629,-2.3016,-0.1534,1.0715,0.6571
2019-07-19,7,2,"['NZD', 'GBP']","['CAD', 'JPY']",-0.4881,-1.8315,-1.1696,-2.5723,-0.2768,1.1041,0.3796
2019-07-26,7,2,"['NZD', 'GBP']","['CAD', 'JPY']",-0.3521,-1.864,-0.9017,-2.7009,-0.5134,1.2469,-0.1568
2019-08-02,7,2,"['EUR', 'GBP']","['CAD', 'JPY']",-0.0514,-2.0191,-0.8341,-2.1955,-0.3453,1.3201,-0.1114
2019-08-09,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",-0.319,-2.5021,-0.3722,-2.1904,-0.5912,1.4883,-0.2269
2019-08-16,7,2,"['AUD', 'GBP']","['JPY', 'CAD']",-0.2871,-2.7733,-0.9326,-1.7437,0.1849,1.4784,-0.0997
2019-08-23,7,2,"['AUD', 'GBP']","['JPY', 'CAD']",-0.5505,-2.7714,-1.3492,-1.6332,0.3913,1.3209,0.2381
2019-08-30,7,2,"['NZD', 'GBP']","['CHF', 'JPY']",-0.5153,-2.5932,-2.8601,-1.4731,0.3266,1.1761,0.7882
2019-09-06,7,2,"['GBP', 'NZD']","['CHF', 'JPY']",-0.2975,-2.2293,-2.4316,-1.1979,-0.1534,1.0199,1.0288
2019-09-13,7,2,"['NZD', 'GBP']","['CHF', 'JPY']",-0.4327,-2.2569,-2.8112,-1.3391,-1.0377,1.1267,0.805
2019-09-20,7,2,"['NZD', 'GBP']","['CHF', 'JPY']",0.457,-1.9741,-2.1682,-1.5288,-1.0053,1.5936,1.3964
2019-09-27,7,2,"['GBP', 'NZD']","['JPY', 'CAD']",0.1279,-1.4833,-1.038,-1.083,-0.9273,1.2584,1.4084
2019-10-04,7,2,"['GBP', 'NZD']","['JPY', 'CAD']",0.254,-1.4269,-1.1121,-1.1121,-0.7041,1.0546,1.5857
2019-10-11,7,2,"['GBP', 'NZD']","['JPY', 'CHF']",0.5884,-1.292,-1.1584,-1.0315,-1.1517,0.7855,1.3559
2019-10-18,7,2,"['GBP', 'NZD']","['CAD', 'AUD']",0.604,-0.7523,-0.8519,-1.2687,-0.8959,0.8017,1.4494
2019-10-25,7,2,"['GBP', 'NZD']","['CAD', 'AUD']",-0.53,-0.4085,-0.9722,-1.8047,-1.0836,0.0886,1.5098
2019-11-01,7,2,"['JPY', 'NZD']","['CAD', 'AUD']",-0.4978,-0.3552,-0.9075,-1.8866,-1.3985,-0.6495,1.5756
2019-11-08,7,2,"['JPY', 'NZD']","['AUD', 'CAD']",-0.3122,-0.1987,-0.6965,-2.0405,-3.1363,-0.7284,1.3721
2019-11-15,7,2,"['JPY', 'NZD']","['CAD', 'AUD']",-0.4746,0.0087,-0.5486,-1.72,-1.331,-0.7722,1.0632
2019-11-22,7,2,"['JPY', 'NZD']","['CAD', 'AUD']",-0.3304,0.038,-0.3869,-1.3537,-0.9198,-0.6458,1.1581
2019-11-29,7,2,"['JPY', 'NZD']","['AUD', 'CAD']",-0.3776,0.1047,-0.0294,-1.1012,-1.4461,-0.474,1.2556
2019-12-06,7,2,"['JPY', 'NZD']","['AUD', 'CAD']",-0.1377,0.2395,0.0718,-1.0474,-2.2952,-0.8194,0.6273
2019-12-13,7,2,"['JPY', 'NZD']","['AUD', 'GBP']",-0.4213,0.2499,0.0016,-1.0463,-2.034,-1.1638,0.4323
2019-12-20,7,2,"['EUR', 'JPY']","['GBP', 'CHF']",-0.0611,0.3596,-0.9806,-0.7337,-0.1373,-1.6463,-0.336
2019-12-27,7,2,"['JPY', 'EUR']","['GBP', 'CHF']",0.2446,0.1743,-1.1411,-0.6794,-0.2847,-2.151,-0.4593
2020-01-03,7,2,"['JPY', 'EUR']","['GBP', 'CHF']",0.1907,-0.0549,-1.6543,-0.7168,-1.5005,-2.154,-0.8155
2020-01-10,7,2,"['JPY', 'EUR']","['AUD', 'GBP']",-0.3329,-0.4005,-1.6945,-1.0167,-2.4551,-2.1951,-1.1969
2020-01-17,7,2,"['EUR', 'JPY']","['AUD', 'GBP']",-0.9603,0.1068,-2.3717,-1.1389,-2.7228,-2.5768,-1.2888
2020-01-24,7,2,"['EUR', 'JPY']","['AUD', 'CHF']",-1.0459,0.3603,-2.4767,-1.2415,-2.5503,-2.1713,-1.4765
2020-01-31,7,2,"['EUR', 'JPY']","['CHF', 'AUD']",-0.6472,0.2261,-2.5643,-1.122,-1.8846,-1.7782,-1.4732
2020-02-07,7,2,"['JPY', 'EUR']","['CHF', 'GBP']",-0.0107,-0.1894,-2.5718,-0.6973,-0.9054,-1.5353,-1.0186
2020-02-14,7,2,"['JPY', 'EUR']","['CHF', 'GBP']",0.2972,-0.0812,-2.2097,-0.4286,-1.659,-1.6987,-0.8625
2020-02-21,7,2,"['JPY', 'EUR']","['GBP', 'CHF']",0.4861,-0.0817,-1.7876,-0.3494,-1.3781,-1.8295,-0.1389
2020-02-28,7,2,"['JPY', 'EUR']","['GBP', 'CHF']",1.2393,0.5376,-1.578,-0.5221,-1.2603,-1.7654,-0.0088
2020-03-06,7,2,"['EUR', 'JPY']","['GBP', 'CHF']",0.17,0.3385,-1.047,-0.3871,-0.8574,-1.8114,-0.0035
2020-03-13,7,2,"['NZD', 'CAD']","['EUR', 'GBP']",-2.3084,-1.019,-1.473,0.0466,-0.5367,-1.494,-0.3353
2020-03-20,7,2,"['CAD', 'NZD']","['EUR', 'CHF']",-3.3855,-2.0076,-2.5779,0.2987,-1.3645,-1.3256,0.9488
2020-03-27,7,2,"['NZD', 'CAD']","['EUR', 'CHF']",-3.6821,-1.5717,-2.1196,1.316,-1.378,-1.058,0.7607
2020-04-03,7,2,"['NZD', 'CAD']","['EUR', 'CHF']",-3.5486,-1.3283,-2.0397,1.0302,-0.5955,-0.8659,0.6494
2020-04-10,7,2,"['NZD', 'CAD']","['EUR', 'CHF']",-3.2463,-1.4647,-2.0239,1.2203,-0.1511,-0.8216,0.3398
2020-04-17,7,2,"['NZD', 'CAD']","['EUR', 'CHF']",-3.0767,-1.3949,-1.7001,1.2116,-0.0658,-0.7992,0.3286
2020-04-24,7,2,"['NZD', 'CAD']","['EUR', 'CHF']",-2.7996,-1.4507,-1.6198,1.2422,-0.0629,-0.6288,0.2917
2020-05-01,7,2,"['AUD', 'CAD']","['EUR', 'CHF']",-2.4546,-1.5345,-1.6227,1.5627,0.1922,-0.4461,0.0928
2020-05-08,7,2,"['NZD', 'CAD']","['EUR', 'CHF']",-2.2453,-1.2605,-1.8778,1.7118,-0.2682,-0.2585,0.1033
2020-05-15,7,2,"['NZD', 'CAD']","['EUR', 'CHF']",-2.1265,-1.2373,-1.54,1.7332,-0.0136,-0.2221,0.1698
2020-05-22,7,2,"['AUD', 'CAD']","['EUR', 'CHF']",-1.9188,-1.2164,-1.811,1.7596,0.3674,-0.0841,0.2093
2020-05-29,7,2,"['AUD', 'CAD']","['EUR', 'CHF']",-1.8446,-1.373,-1.734,1.7197,0.3684,-0.01,0.0128
2020-06-05,7,2,"['AUD', 'CAD']","['EUR', 'CHF']",-1.7889,-1.2379,-1.6772,1.7057,0.4814,0.4037,-0.3092
2020-06-12,7,2,"['GBP', 'CAD']","['EUR', 'JPY']",-1.8878,-0.6661,-0.621,1.3823,-0.1065,0.0676,-0.5388
2020-06-19,7,2,"['GBP', 'CAD']","['AUD', 'EUR']",-2.1255,-0.9919,-0.6068,1.3742,-2.8723,-0.1095,-1.5306
2020-06-26,7,2,"['GBP', 'CAD']","['AUD', 'EUR']",-1.9854,-1.0491,-0.5155,1.3155,-2.9305,-0.0166,-1.8512
2020-07-03,7,2,"['GBP', 'CAD']","['AUD', 'NZD']",-1.6361,-0.9249,-0.9013,1.1264,-2.9379,0.0273,-1.8183
2020-07-10,7,2,"['GBP', 'CAD']","['AUD', 'NZD']",-1.5898,-0.602,-0.7451,0.8834,-2.9096,-0.0801,-1.6118
2020-07-17,7,2,"['GBP', 'CAD']","['AUD', 'NZD']",-1.5826,-0.6577,-1.0747,0.8211,-3.0842,-0.1461,-1.7611
2020-07-24,7,2,"['GBP', 'CAD']","['AUD', 'NZD']",-1.6053,-0.6332,-1.0293,0.6866,-2.4201,-0.0725,-1.8553
2020-07-31,7,2,"['GBP', 'CAD']","['AUD', 'EUR']",-1.7763,-0.7934,-1.099,0.501,-1.8689,0.3156,-1.3274
2020-08-07,7,2,"['GBP', 'CAD']","['AUD', 'EUR']",-1.847,-0.9529,-1.3125,0.9509,-2.0916,-0.0223,-1.2208
2020-08-14,7,2,"['GBP', 'CAD']","['EUR', 'CHF']",-1.9186,-0.8392,-1.824,1.1883,-1.806,-0.4288,-1.3429
2020-08-21,7,2,"['JPY', 'CAD']","['EUR', 'NZD']",-1.7954,-0.6209,-1.4886,1.2645,-1.7489,-0.7345,-1.7615
2020-08-28,7,2,"['GBP', 'CAD']","['EUR', 'NZD']",-1.8301,-0.7462,-1.2283,1.1535,-1.6412,-0.6857,-1.7462
2020-09-04,7,2,"['GBP', 'CAD']","['NZD', 'AUD']",-1.624,-0.9878,-1.1304,0.9194,-1.8318,-0.6696,-1.9113
2020-09-11,7,2,"['JPY', 'CAD']","['AUD', 'EUR']",-1.5668,-0.658,-1.1157,0.51,-1.6273,-0.8607,-1.5518
2020-09-18,7,2,"['GBP', 'CAD']","['AUD', 'EUR']",-1.42,-0.7225,-1.134,0.4223,-2.6493,-0.4689,-1.4016
2020-09-25,7,2,"['GBP', 'CAD']","['AUD', 'NZD']",-1.4482,-0.8308,-1.5105,0.6679,-2.4413,-0.4721,-1.5496
2020-10-02,7,2,"['GBP', 'CAD']","['AUD', 'EUR']",-1.3914,-0.7156,-1.2359,0.6768,-1.8949,0.4117,-1.3017
2020-10-09,7,2,"['GBP', 'CAD']","['AUD', 'NZD']",-1.225,-0.5516,-1.318,0.6076,-1.8852,0.4014,-1.4879
2020-10-16,7,2,"['CAD', 'GBP']","['NZD', 'AUD']",-1.1434,-0.4827,-1.075,0.3082,-1.4014,0.4126,-1.5322
2020-10-23,7,2,"['GBP', 'CAD']","['NZD', 'AUD']",-1.0791,-0.2601,-1.1377,0.5371,-1.5045,-0.0665,-1.5115
2020-10-30,7,2,"['GBP', 'CAD']","['AUD', 'NZD']",-0.9615,-0.3267,-1.2183,0.4642,-1.5655,0.3079,-1.449
2020-11-06,7,2,"['CAD', 'GBP']","['NZD', 'CHF']",-0.8023,-0.5978,-1.1675,0.5488,-0.9482,0.6669,-1.4088
2020-11-13,7,2,"['CAD', 'GBP']","['NZD', 'CHF']",-0.6989,-1.009,-1.1977,0.4587,-0.4991,1.1506,-1.3282
2020-11-20,7,2,"['CAD', 'GBP']","['NZD', 'CHF']",-0.6583,-0.6901,-1.1229,0.3778,-0.6176,1.332,-1.32
2020-11-27,7,2,"['CAD', 'GBP']","['NZD', 'CHF']",-0.6568,-0.9263,-1.1329,0.1416,-0.6435,1.1187,-1.1793
2020-12-04,7,2,"['CAD', 'GBP']","['NZD', 'JPY']",-0.623,-1.0875,-1.0376,0.286,-0.3055,0.4281,-1.191
2020-12-11,7,2,"['CHF', 'CAD']","['NZD', 'JPY']",-0.6908,-1.0176,-0.3307,0.1291,-0.4344,-0.5128,-1.1868
2020-12-18,7,2,"['CHF', 'CAD']","['NZD', 'JPY']",-0.5752,-0.8525,-0.2962,-0.2496,-0.3281,-0.4325,-1.7153
2020-12-25,7,2,"['GBP', 'CHF']","['NZD', 'CAD']",-0.5835,-0.8828,-0.4691,-1.3284,-0.6367,-0.5686,-1.5802
2020-12-31,7,2,"['GBP', 'CHF']","['NZD', 'CAD']",-0.5835,-0.8828,-0.4691,-1.3284,-0.6367,-0.5686,-1.5802
2021-01-08,7,2,"['GBP', 'CHF']","['CAD', 'NZD']",-0.4609,-0.8651,-0.179,-1.5905,-0.6145,-0.4226,-1.319
2021-01-15,7,2,"['CHF', 'EUR']","['NZD', 'CAD']",-0.5634,-1.0018,-0.6453,-1.5224,-1.086,-1.1199,-1.5825
2021-01-22,7,2,"['EUR', 'CHF']","['NZD', 'CAD']",-0.6243,-0.966,-0.136,-1.529,-1.0185,-1.2381,-1.5908
2021-01-29,7,2,"['EUR', 'CHF']","['CAD', 'NZD']",-0.6162,-0.7185,-0.272,-1.7301,-0.7701,-0.7742,-1.4119
2021-02-05,7,2,"['AUD', 'EUR']","['CAD', 'CHF']",-0.238,-0.7086,-1.1142,-1.9087,-0.6201,-0.8696,-1.0216
2021-02-12,7,2,"['JPY', 'EUR']","['GBP', 'CAD']",-0.2472,-0.2595,-0.4892,-1.5476,-0.6617,-1.5963,-1.017
2021-02-19,7,2,"['EUR', 'CHF']","['GBP', 'CAD']",-0.1912,-0.316,0.2335,-1.469,-0.4928,-1.6624,-1.1654
2021-02-26,7,2,"['EUR', 'JPY']","['GBP', 'CAD']",-0.0254,0.2691,-0.2385,-1.5177,-0.5358,-2.148,-1.1941
2021-03-05,7,2,"['EUR', 'JPY']","['GBP', 'CAD']",0.3577,1.6293,-0.3978,-1.8149,-0.9086,-2.5028,-1.2794
2021-03-12,7,2,"['EUR', 'JPY']","['GBP', 'CAD']",1.1877,2.997,-0.6289,-1.5413,-0.9797,-2.1466,-1.2121
2021-03-19,7,2,"['EUR', 'JPY']","['GBP', 'CAD']",1.3085,5.5623,1.2104,-1.4256,-0.9828,-2.126,-0.5442
2021-03-26,7,2,"['CHF', 'JPY']","['GBP', 'CAD']",1.261,4.6795,1.8269,-1.1819,-0.8341,-1.6156,-0.2992
2021-04-02,7,2,"['EUR', 'JPY']","['GBP', 'CAD']",1.8565,3.9839,1.4335,-1.2017,-1.1548,-1.8242,-0.2053
2021-04-09,7,2,"['EUR', 'JPY']","['GBP', 'CAD']",1.977,3.3917,1.706,-0.9703,-0.6385,-1.4122,-0.0508
2021-04-16,7,2,"['CHF', 'JPY']","['GBP', 'CAD']",1.9354,3.0059,2.2942,-0.9206,-0.5872,-1.6312,0.0781
2021-04-23,7,2,"['CHF', 'JPY']","['GBP', 'CAD']",1.5372,2.7921,2.7795,-1.3686,-0.2014,-1.3972,-0.0821
2021-04-30,7,2,"['JPY', 'CHF']","['GBP', 'CAD']",1.5398,2.2972,2.3368,-1.3958,-0.1923,-1.5777,-0.3168
2021-05-07,7,2,"['JPY', 'CHF']","['CAD', 'GBP']",1.4369,1.9492,2.0031,-1.6834,-0.3599,-1.0724,-0.4781
2021-05-14,7,2,"['JPY', 'CHF']","['CAD', 'GBP']",1.258,1.8507,2.528,-2.0467,-0.3937,-1.3043,-0.5258
2021-05-21,7,2,"['JPY', 'CHF']","['CAD', 'GBP']",1.216,2.0008,2.5642,-2.1596,-0.4172,-1.0996,-0.4379
2021-05-28,7,2,"['CHF', 'JPY']","['CAD', 'GBP']",1.1546,1.8792,1.815,-1.97,-0.0196,-1.3736,-0.3981
2021-06-04,7,2,"['CHF', 'JPY']","['CAD', 'GBP']",1.044,1.6233,1.4358,-1.899,0.2037,-0.9663,0.1806
2021-06-11,7,2,"['JPY', 'AUD']","['CAD', 'GBP']",1.0874,1.2962,1.295,-1.7565,1.3416,-1.1372,0.347
2021-06-18,7,2,"['JPY', 'AUD']","['GBP', 'CAD']",0.6048,1.5413,-0.7218,-1.4681,2.7895,-1.4832,0.7356
2021-06-25,7,2,"['JPY', 'AUD']","['CAD', 'CHF']",1.3134,1.3951,-1.2954,-1.6668,2.1894,-0.5292,0.7925
2021-07-02,7,2,"['JPY', 'AUD']","['CAD', 'CHF']",1.3348,1.636,-0.6969,-1.719,2.192,-0.501,0.9022
2021-07-09,7,2,"['EUR', 'AUD']","['CAD', 'GBP']",1.5342,1.4802,-0.3896,-1.4496,2.6677,-0.6396,1.2813
2021-07-16,7,2,"['EUR', 'AUD']","['CAD', 'GBP']",1.8434,1.1804,0.2469,-0.9196,2.6602,0.117,0.9407
2021-07-23,7,2,"['EUR', 'AUD']","['CAD', 'CHF']",2.036,1.1893,0.0418,-0.4483,2.8471,0.7713,1.0073
2021-07-30,7,2,"['EUR', 'AUD']","['CAD', 'CHF']",2.067,1.2044,-0.0413,-0.171,2.7836,0.9426,1.4499
2021-08-06,7,2,"['EUR', 'AUD']","['CAD', 'CHF']",1.9477,1.1039,0.0604,-0.2367,2.6324,0.6623,1.9177
2021-08-13,7,2,"['NZD', 'AUD']","['CHF', 'CAD']",1.9608,1.0721,-0.2863,-0.1631,2.8392,0.259,2.0592
2021-08-20,7,2,"['NZD', 'AUD']","['CAD', 'GBP']",1.4035,1.1362,0.4911,0.0396,2.4357,0.3977,1.8019
2021-08-27,7,2,"['EUR', 'AUD']","['CAD', 'CHF']",1.9976,1.1722,0.759,-0.071,2.4066,1.5049,1.752
2021-09-03,7,2,"['EUR', 'AUD']","['CAD', 'CHF']",2.1606,1.062,0.7468,0.3661,2.5786,1.3711,2.0026
2021-09-10,7,2,"['EUR', 'AUD']","['CAD', 'NZD']",1.765,0.9449,1.4657,0.537,2.9154,1.7324,0.8855
2021-09-17,7,2,"['CHF', 'AUD']","['NZD', 'GBP']",1.629,0.9433,2.4354,0.6973,3.2865,0.2233,-0.1629
2021-09-24,7,2,"['CHF', 'AUD']","['NZD', 'GBP']",1.8822,0.8297,2.4997,2.1442,2.7045,0.5591,-0.6102
2021-10-01,7,2,"['CHF', 'AUD']","['NZD', 'GBP']",2.0202,0.8038,2.5494,1.6257,2.5811,0.4589,-1.3756
2021-10-08,7,2,"['AUD', 'CHF']","['NZD', 'JPY']",2.3232,0.7216,2.8482,2.0005,2.3874,1.6326,-0.5824
2021-10-15,7,2,"['CHF', 'AUD']","['NZD', 'JPY']",2.125,0.8196,2.2995,1.8924,2.3035,1.2352,-0.6611
2021-10-22,7,2,"['AUD', 'CHF']","['NZD', 'GBP']",1.918,1.0554,2.635,0.7789,2.0891,0.4642,-0.0466
2021-10-29,7,2,"['AUD', 'CHF']","['NZD', 'GBP']",1.8129,1.0843,2.6362,0.0859,1.9223,-0.3488,-0.3897
2021-11-05,7,2,"['AUD', 'CHF']","['NZD', 'GBP']",1.6413,1.1371,2.6368,0.0706,1.7839,-0.2688,-1.2932
2021-11-12,7,2,"['EUR', 'CHF']","['NZD', 'CAD']",1.4007,1.1147,2.1237,0.0497,1.3961,1.3305,-1.1709
2021-11-19,7,2,"['EUR', 'GBP']","['NZD', 'CAD']",1.4698,0.8266,1.2871,-0.1344,1.1565,2.2216,-1.3862
2021-11-26,7,2,"['EUR', 'GBP']","['NZD', 'CAD']",1.6091,0.865,1.4183,0.5762,0.9604,2.2706,-1.228
2021-12-03,7,2,"['CHF', 'GBP']","['NZD', 'JPY']",1.6488,0.7458,1.6655,1.2491,1.2284,2.2291,-0.3289
2021-12-10,7,2,"['CHF', 'GBP']","['NZD', 'JPY']",1.3457,0.4786,1.3742,0.9678,1.1256,2.0262,-0.1127
2021-12-17,7,2,"['GBP', 'NZD']","['JPY', 'CAD']",1.3671,0.4352,1.23,1.0616,1.1528,2.5215,2.6531
2021-12-24,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",1.2856,0.3221,1.2232,1.0061,1.206,2.6134,2.4895
2021-12-31,7,2,"['GBP', 'NZD']","['JPY', 'CAD']",1.1799,0.1767,1.3695,1.0272,1.2831,2.2064,2.6511
2022-01-07,7,2,"['GBP', 'NZD']","['JPY', 'CAD']",1.0517,0.1644,1.1212,1.0481,1.4621,1.7285,2.5514
