month_end,n,k,longs,shorts,cot_EUR,cot_AUD,cot_JPY,cot_CHF,cot_CAD,cot_GBP,cot_NZD
2018-01-26,7,2,"['CHF', 'JPY']","['GBP', 'EUR']",-1.7868,-0.1783,1.3787,1.1214,-0.845,-2.3489,0.0123
2018-02-02,7,2,"['CHF', 'JPY']","['GBP', 'EUR']",-1.7987,-0.077,1.1331,0.9722,-1.0643,-2.2585,-0.3534
2018-02-09,7,2,"['CHF', 'JPY']","['GBP', 'EUR']",-1.7234,-0.0823,1.1656,0.9341,-1.2564,-2.1627,-0.3371
2018-02-16,7,2,"['CHF', 'JPY']","['GBP', 'EUR']",-1.6511,-0.0,1.1278,0.8957,-1.1178,-1.7551,-0.2533
2018-02-23,7,2,"['CHF', 'JPY']","['EUR', 'GBP']",-1.6119,-0.0913,0.9684,0.699,-0.8985,-1.4767,-0.1488
2018-03-02,7,2,"['CHF', 'JPY']","['EUR', 'GBP']",-1.6821,0.0026,0.8547,0.7126,-0.8588,-1.618,-0.005
2018-03-09,7,2,"['AUD', 'JPY']","['EUR', 'GBP']",-1.6352,0.2376,0.6672,0.2345,-0.7964,-1.3314,-0.0756
2018-03-16,7,2,"['AUD', 'JPY']","['EUR', 'GBP']",-1.6651,0.39,0.5677,0.0695,-0.7258,-1.3992,0.1023
2018-03-23,7,2,"['JPY', 'CHF']","['GBP', 'NZD']",-1.7186,-0.3652,0.0673,0.478,-0.7594,-2.1339,-1.8789
2018-03-30,7,2,"['CHF', 'CAD']","['GBP', 'EUR']",-1.7297,0.0709,-0.3225,0.5977,0.7007,-2.3762,-1.6514
2018-04-06,7,2,"['CHF', 'CAD']","['GBP', 'EUR']",-1.6983,0.3919,-0.4783,0.55,0.8601,-2.5833,-1.6383
2018-04-13,7,2,"['CHF', 'CAD']","['GBP', 'EUR']",-1.7563,0.5067,-0.4554,0.5765,0.8778,-2.5178,-1.6958
2018-04-20,7,2,"['CAD', 'AUD']","['GBP', 'NZD']",-1.7663,0.8177,-0.4507,0.4117,0.8032,-2.4318,-1.8492
2018-04-27,7,2,"['AUD', 'CAD']","['GBP', 'NZD']",-1.5939,0.5216,-0.4027,0.2346,0.6851,-2.1954,-1.8083
2018-05-04,7,2,"['CHF', 'CAD']","['GBP', 'EUR']",-1.4499,0.5661,-0.3566,0.6603,0.7531,-1.7368,-1.4329
2018-05-11,7,2,"['AUD', 'CHF']","['EUR', 'GBP']",-1.42,0.8298,-0.2663,1.1637,0.5764,-1.1729,-1.0409
2018-05-18,7,2,"['AUD', 'CHF']","['EUR', 'GBP']",-1.3752,0.9389,-0.4584,1.2444,0.5645,-1.0497,-0.1603
2018-05-25,7,2,"['AUD', 'CHF']","['EUR', 'GBP']",-1.2817,0.961,-0.3229,1.2682,0.594,-1.0458,0.0642
2018-06-01,7,2,"['AUD', 'CHF']","['GBP', 'EUR']",-1.0757,0.9925,-0.211,1.4972,0.232,-1.1294,-0.1075
2018-06-08,7,2,"['AUD', 'CHF']","['GBP', 'EUR']",-1.0005,0.9553,-0.284,1.4018,0.2112,-1.0237,-0.2928
2018-06-15,7,2,"['AUD', 'CHF']","['GBP', 'EUR']",-0.953,0.8313,-0.461,1.2817,0.1871,-1.0729,-0.4369
2018-06-22,7,2,"['NZD', 'AUD']","['EUR', 'GBP']",-0.6158,1.6489,0.4344,1.1359,0.0999,-0.141,1.4892
2018-06-29,7,2,"['AUD', 'NZD']","['EUR', 'GBP']",-0.5833,1.5548,0.4123,1.4909,0.6548,-0.0455,1.5764
2018-07-06,7,2,"['CHF', 'NZD']","['EUR', 'GBP']",-0.5972,1.4696,0.4377,1.6643,1.0968,0.1307,1.9804
2018-07-13,7,2,"['CHF', 'NZD']","['EUR', 'JPY']",-0.4758,1.5627,0.3983,1.6533,1.175,0.5571,2.0218
2018-07-20,7,2,"['CHF', 'NZD']","['EUR', 'GBP']",-0.4332,1.5714,0.5814,1.6941,1.0451,0.4367,1.8838
2018-07-27,7,2,"['NZD', 'CHF']","['EUR', 'GBP']",-0.4987,1.7033,0.9065,1.8781,1.02,0.6549,1.8659
2018-08-03,7,2,"['NZD', 'AUD']","['EUR', 'GBP']",-0.4247,1.8303,0.8315,1.786,0.7398,0.6773,1.8016
2018-08-10,7,2,"['NZD', 'AUD']","['EUR', 'CAD']",-0.2997,1.8669,0.7919,1.8565,0.5252,0.7833,1.8661
2018-08-17,7,2,"['CHF', 'NZD']","['EUR', 'CAD']",-0.1786,1.7094,0.7242,1.8179,0.5744,0.6502,1.8379
2018-08-24,7,2,"['NZD', 'CHF']","['EUR', 'JPY']",-0.1468,1.7058,0.5011,1.8696,0.6005,0.7819,1.7295
2018-08-31,7,2,"['NZD', 'CHF']","['EUR', 'JPY']",-0.1203,1.5894,0.4927,1.864,0.5323,0.9234,1.657
2018-09-07,7,2,"['NZD', 'CHF']","['EUR', 'CAD']",-0.2499,1.456,0.5943,1.7151,0.5637,0.7349,1.6754
2018-09-14,7,2,"['NZD', 'CHF']","['EUR', 'GBP']",-0.2667,1.3344,0.5856,1.4044,0.5476,0.4406,1.4029
2018-09-21,7,2,"['AUD', 'NZD']","['EUR', 'CAD']",-0.1798,1.9824,0.7168,0.8754,0.6827,1.1951,2.0403
2018-09-28,7,2,"['NZD', 'AUD']","['EUR', 'CAD']",-0.1919,2.1105,0.9642,0.6577,0.5533,0.8965,2.0086
2018-10-05,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",-0.0764,2.1278,1.1516,0.386,0.4565,0.7884,1.9119
2018-10-12,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",0.0191,1.9744,1.1474,0.1888,0.2667,0.8117,1.8087
2018-10-19,7,2,"['NZD', 'AUD']","['EUR', 'CAD']",0.1637,2.0654,1.2057,0.4265,0.2512,0.5123,1.9304
2018-10-26,7,2,"['NZD', 'AUD']","['CAD', 'EUR']",0.168,2.0011,1.111,0.3669,0.1044,0.3375,1.8821
2018-11-02,7,2,"['AUD', 'NZD']","['CHF', 'EUR']",0.1916,1.9113,1.1012,0.0915,0.1952,0.4066,1.9281
2018-11-09,7,2,"['NZD', 'AUD']","['CAD', 'EUR']",0.3343,1.9539,1.0104,0.427,-0.0589,0.5521,1.6033
2018-11-16,7,2,"['NZD', 'AUD']","['CAD', 'EUR']",0.2444,1.832,1.0583,0.3316,-0.0529,0.2794,1.2909
2018-11-23,7,2,"['NZD', 'AUD']","['CAD', 'GBP']",0.3426,1.8594,1.076,0.346,0.0492,0.1896,1.0801
2018-11-30,7,2,"['NZD', 'AUD']","['GBP', 'CAD']",0.4278,1.7647,1.0758,0.4737,0.1203,0.0704,1.1298
2018-12-07,7,2,"['JPY', 'AUD']","['GBP', 'CAD']",0.487,1.5586,1.1783,0.3946,0.2273,0.0492,1.1114
2018-12-14,7,2,"['JPY', 'AUD']","['GBP', 'CAD']",0.4006,1.4188,1.0825,0.2524,0.188,0.0298,0.6398
2018-12-21,7,2,"['JPY', 'AUD']","['NZD', 'CAD']",0.4855,1.4319,1.1371,0.7475,0.0492,0.823,-0.5944
2018-12-28,7,2,"['CAD', 'AUD']","['NZD', 'EUR']",0.5357,1.25,1.0101,0.7781,1.1209,0.6368,-0.4309
2019-01-04,7,2,"['AUD', 'CAD']","['NZD', 'EUR']",0.4313,1.062,0.8979,1.0064,1.2004,0.6405,-0.4228
2019-01-11,7,2,"['AUD', 'CAD']","['NZD', 'EUR']",0.3913,1.3573,0.4176,0.8278,1.6487,0.7353,-0.0208
2019-01-18,7,2,"['AUD', 'CAD']","['NZD', 'JPY']",0.3139,1.3794,0.204,0.2991,1.5929,0.6724,0.1355
2019-01-25,7,2,"['AUD', 'CAD']","['JPY', 'NZD']",0.4121,1.3635,0.1448,0.3728,1.5476,0.4963,0.2807
2019-02-01,7,2,"['AUD', 'CAD']","['GBP', 'JPY']",0.4759,1.2309,0.0602,0.4606,1.551,0.0264,0.1131
2019-02-08,7,2,"['CAD', 'AUD']","['NZD', 'GBP']",0.5402,1.3339,0.0535,0.3872,1.2123,0.0334,-0.2436
2019-02-15,7,2,"['CAD', 'AUD']","['NZD', 'JPY']",0.6487,1.2326,0.0548,0.4965,1.0738,0.3263,-0.0745
2019-02-22,7,2,"['CAD', 'AUD']","['NZD', 'JPY']",0.7637,1.2748,0.1729,0.6217,1.0258,0.4144,-0.1097
2019-03-01,7,2,"['CAD', 'AUD']","['NZD', 'GBP']",0.7523,1.2134,0.1959,0.7353,1.0661,0.1622,-0.2656
2019-03-08,7,2,"['CAD', 'AUD']","['NZD', 'GBP']",0.7937,1.2448,0.3035,0.5501,1.1064,0.0775,-0.2992
2019-03-15,7,2,"['CAD', 'AUD']","['NZD', 'GBP']",0.7825,1.1621,0.4651,0.3821,1.0127,0.1373,-0.5488
2019-03-22,7,2,"['CAD', 'AUD']","['GBP', 'NZD']",0.8963,1.4809,0.7125,0.8223,1.134,-0.4274,-0.0661
2019-03-29,7,2,"['CAD', 'AUD']","['GBP', 'NZD']",0.9213,1.5113,0.7733,0.9072,1.0734,-0.6551,-0.1592
2019-04-05,7,2,"['CAD', 'AUD']","['GBP', 'NZD']",1.112,1.4625,0.7798,0.794,1.1445,-0.6051,-0.1423
2019-04-12,7,2,"['EUR', 'AUD']","['GBP', 'NZD']",1.149,1.4384,0.8799,0.9086,1.1122,-0.729,-0.0455
2019-04-19,7,2,"['AUD', 'CAD']","['GBP', 'NZD']",1.0872,1.2898,0.8848,1.0006,1.3139,-1.032,0.1084
2019-04-26,7,2,"['CAD', 'AUD']","['GBP', 'NZD']",1.1439,1.3439,0.9467,1.0009,1.174,-0.9143,0.225
2019-05-03,7,2,"['CAD', 'AUD']","['GBP', 'NZD']",1.1134,1.3758,1.0613,0.9257,1.1245,-0.8034,0.6065
2019-05-10,7,2,"['CAD', 'AUD']","['GBP', 'NZD']",1.1139,1.2956,0.9265,0.9328,1.1206,-0.7048,0.7043
2019-05-17,7,2,"['CAD', 'AUD']","['GBP', 'JPY']",1.0142,1.3978,0.4974,1.1352,1.1769,-0.8373,0.5709
2019-05-24,7,2,"['CHF', 'AUD']","['GBP', 'NZD']",1.0471,1.2945,0.4217,1.1125,1.071,-0.1391,0.4171
2019-05-31,7,2,"['EUR', 'AUD']","['GBP', 'JPY']",0.9859,1.3076,0.429,0.9839,0.9739,-0.0673,0.672
2019-06-07,7,2,"['CHF', 'AUD']","['JPY', 'GBP']",0.8952,1.306,0.183,1.1483,0.9362,0.3355,0.7884
2019-06-14,7,2,"['EUR', 'AUD']","['JPY', 'GBP']",0.8448,1.1209,0.178,0.6028,0.6306,0.2514,0.648
2019-06-21,7,2,"['NZD', 'AUD']","['JPY', 'CHF']",0.5404,1.2571,-0.3512,0.1083,0.7546,0.5357,1.068
2019-06-28,7,2,"['NZD', 'AUD']","['JPY', 'CAD']",0.5663,1.3701,-0.6153,0.2961,0.1899,0.7369,1.0851
2019-07-05,7,2,"['AUD', 'NZD']","['JPY', 'CAD']",0.3126,1.222,-0.8995,-0.2595,-0.4513,0.7455,1.2362
2019-07-12,7,2,"['NZD', 'AUD']","['JPY', 'CAD']",0.3642,1.1351,-0.8449,-0.3516,-0.525,0.7991,1.1279
2019-07-19,7,2,"['NZD', 'AUD']","['CAD', 'JPY']",0.3159,1.0987,-0.6114,-0.213,-0.7835,0.836,0.8989
2019-07-26,7,2,"['GBP', 'AUD']","['CAD', 'JPY']",0.4028,1.0377,-0.7035,-0.0728,-1.0011,0.9313,0.4801
2019-08-02,7,2,"['GBP', 'AUD']","['JPY', 'CAD']",0.5478,1.054,-0.8844,-0.059,-0.8062,0.9926,0.4938
2019-08-09,7,2,"['AUD', 'GBP']","['JPY', 'CAD']",0.4712,0.9888,-1.3291,0.2006,-0.8972,1.1104,0.3888
2019-08-16,7,2,"['AUD', 'GBP']","['JPY', 'CAD']",0.5037,1.1265,-1.7219,-0.1668,-0.6721,1.1364,0.46
2019-08-23,7,2,"['GBP', 'AUD']","['JPY', 'CAD']",0.4254,1.1539,-1.9527,-0.4409,-0.6537,1.0691,0.6816
2019-08-30,7,2,"['NZD', 'AUD']","['JPY', 'CHF']",0.4562,1.1304,-2.0325,-1.451,-0.5926,0.997,1.0525
2019-09-06,7,2,"['AUD', 'NZD']","['JPY', 'CHF']",0.5583,1.0277,-1.8904,-1.2703,-0.4371,0.9188,1.2059
2019-09-13,7,2,"['GBP', 'NZD']","['JPY', 'CHF']",0.5383,0.8515,-2.0917,-1.6644,-0.5763,1.0027,1.0392
2019-09-20,7,2,"['GBP', 'NZD']","['JPY', 'CHF']",0.8489,0.8409,-1.9825,-1.4156,-0.7644,1.281,1.4291
2019-09-27,7,2,"['GBP', 'NZD']","['JPY', 'CHF']",0.7652,0.8397,-1.6067,-0.6516,-0.4596,1.095,1.4134
2019-10-04,7,2,"['GBP', 'NZD']","['JPY', 'CHF']",0.8212,0.865,-1.6685,-0.7336,-0.5025,0.9852,1.5198
2019-10-11,7,2,"['EUR', 'NZD']","['JPY', 'CHF']",0.9352,0.7688,-1.6122,-0.779,-0.4572,0.8287,1.3469
2019-10-18,7,2,"['EUR', 'NZD']","['JPY', 'CAD']",0.9578,0.7991,-1.0646,-0.5657,-0.6604,0.8528,1.3842
2019-10-25,7,2,"['AUD', 'NZD']","['CAD', 'JPY']",0.6555,0.7538,-0.7303,-0.6631,-1.1263,0.4191,1.4012
2019-11-01,7,2,"['AUD', 'NZD']","['CAD', 'JPY']",0.686,0.6869,-0.7255,-0.6085,-1.256,-0.0415,1.4181
2019-11-08,7,2,"['EUR', 'NZD']","['CAD', 'JPY']",0.7567,0.3591,-0.591,-0.454,-1.4543,-0.0975,1.27
2019-11-15,7,2,"['EUR', 'NZD']","['CAD', 'JPY']",0.7302,0.6443,-0.3897,-0.3394,-1.23,-0.1293,1.0593
2019-11-22,7,2,"['EUR', 'NZD']","['CAD', 'JPY']",0.7876,0.698,-0.3953,-0.2128,-0.9403,-0.0497,1.1229
2019-11-29,7,2,"['EUR', 'NZD']","['CAD', 'JPY']",0.788,0.5949,-0.3548,0.0602,-0.7362,0.0652,1.1899
2019-12-06,7,2,"['NZD', 'EUR']","['CAD', 'JPY']",0.8705,0.4196,-0.2357,0.1467,-0.7067,-0.1567,0.7644
2019-12-13,7,2,"['NZD', 'EUR']","['CAD', 'GBP']",0.7977,0.4351,-0.2544,0.1081,-0.7231,-0.3897,0.635
2019-12-20,7,2,"['AUD', 'EUR']","['GBP', 'CHF']",0.9102,0.7655,-0.1637,-0.6952,-0.446,-0.751,0.1493
2019-12-27,7,2,"['AUD', 'EUR']","['GBP', 'CHF']",1.0044,0.7343,-0.3883,-0.854,-0.4202,-1.1771,0.0931
2020-01-03,7,2,"['AUD', 'EUR']","['CHF', 'GBP']",0.9968,0.518,-0.6513,-1.3071,-0.478,-1.2703,-0.1067
2020-01-10,7,2,"['AUD', 'EUR']","['GBP', 'CHF']",0.854,0.3116,-1.0205,-1.3912,-0.7741,-1.3969,-0.3395
2020-01-17,7,2,"['AUD', 'EUR']","['CHF', 'GBP']",0.6853,0.2048,-0.487,-2.0511,-0.9103,-1.8384,-0.4043
2020-01-24,7,2,"['AUD', 'EUR']","['CHF', 'GBP']",0.6648,0.187,-0.2142,-2.2714,-1.0315,-1.614,-0.544
2020-01-31,7,2,"['AUD', 'EUR']","['CHF', 'GBP']",0.7811,0.3062,-0.3478,-2.4976,-0.9543,-1.3456,-0.5627
2020-02-07,7,2,"['AUD', 'EUR']","['CHF', 'GBP']",0.9637,0.5132,-0.7805,-2.6532,-0.6151,-1.1802,-0.2623
2020-02-14,7,2,"['AUD', 'EUR']","['CHF', 'GBP']",1.0512,0.3193,-0.6657,-2.3995,-0.4129,-1.385,-0.1592
2020-02-21,7,2,"['AUD', 'EUR']","['CHF', 'GBP']",1.105,0.3648,-0.6687,-2.038,-0.3723,-1.576,0.3112
2020-02-28,7,2,"['NZD', 'EUR']","['CHF', 'GBP']",1.322,0.3743,-0.0192,-1.8682,-0.5442,-1.5832,0.4049
2020-03-06,7,2,"['AUD', 'EUR']","['GBP', 'CHF']",1.0153,0.4581,-0.2297,-1.3474,-0.4607,-1.6982,0.4231
2020-03-13,7,2,"['EUR', 'AUD']","['CHF', 'JPY']",0.259,0.5267,-1.6566,-1.8315,-0.1342,-1.4384,0.2507
2020-03-20,7,2,"['AUD', 'NZD']","['CHF', 'JPY']",-0.2252,0.2954,-2.7185,-3.1121,0.0465,-1.3024,1.0073
2020-03-27,7,2,"['CAD', 'NZD']","['CHF', 'JPY']",-0.5611,0.2671,-2.2807,-2.6859,0.8306,-1.0405,0.9144
2020-04-03,7,2,"['CAD', 'NZD']","['CHF', 'JPY']",-0.7319,0.4517,-2.0406,-2.6584,0.5881,-0.8461,0.8671
2020-04-10,7,2,"['NZD', 'CAD']","['CHF', 'JPY']",-0.7817,0.5501,-2.1856,-2.6922,0.7167,-0.8023,0.7136
2020-04-17,7,2,"['CAD', 'NZD']","['CHF', 'JPY']",-0.8752,0.5583,-2.1203,-2.3602,0.6774,-0.7708,0.7214
2020-04-24,7,2,"['CAD', 'NZD']","['CHF', 'JPY']",-0.8659,0.5439,-2.1714,-2.294,0.6747,-0.5752,0.7147
2020-05-01,7,2,"['NZD', 'CAD']","['CHF', 'JPY']",-0.7711,0.5936,-2.2315,-2.3204,0.889,-0.3635,0.6164
2020-05-08,7,2,"['NZD', 'CAD']","['CHF', 'JPY']",-0.7317,0.4609,-1.9729,-2.6198,0.9913,-0.148,0.6238
2020-05-15,7,2,"['NZD', 'CAD']","['CHF', 'JPY']",-0.7407,0.5104,-1.9499,-2.2654,0.999,-0.0978,0.6629
2020-05-22,7,2,"['NZD', 'CAD']","['CHF', 'JPY']",-0.6755,0.5914,-1.9296,-2.5579,1.0211,0.0499,0.689
2020-05-29,7,2,"['NZD', 'CAD']","['CHF', 'JPY']",-0.6934,0.5771,-2.0513,-2.4809,1.0022,0.1277,0.5886
2020-06-05,7,2,"['AUD', 'CAD']","['CHF', 'JPY']",-0.7221,0.5893,-1.9424,-2.4122,0.9996,0.5775,0.4194
2020-06-12,7,2,"['AUD', 'CAD']","['JPY', 'CHF']",-0.8659,0.4419,-1.498,-1.3766,0.781,0.1997,0.2965
2020-06-19,7,2,"['GBP', 'CAD']","['JPY', 'CHF']",-1.1345,-0.2767,-1.7448,-1.3792,0.7758,-0.0088,-0.2565
2020-06-26,7,2,"['GBP', 'CAD']","['JPY', 'CHF']",-1.1207,-0.3624,-1.7855,-1.3072,0.7601,0.0757,-0.4966
2020-07-03,7,2,"['GBP', 'CAD']","['CHF', 'JPY']",-0.9171,-0.4593,-1.6848,-1.6859,0.655,0.1029,-0.5538
2020-07-10,7,2,"['GBP', 'CAD']","['CHF', 'JPY']",-0.9437,-0.5598,-1.4345,-1.5611,0.4927,-0.0346,-0.5024
2020-07-17,7,2,"['GBP', 'CAD']","['CHF', 'JPY']",-1.0021,-0.7582,-1.4758,-1.8745,0.4639,-0.1296,-0.6763
2020-07-24,7,2,"['GBP', 'CAD']","['CHF', 'JPY']",-1.0883,-0.6167,-1.4557,-1.8466,0.3777,-0.0779,-0.8269
2020-07-31,7,2,"['CAD', 'GBP']","['CHF', 'JPY']",-1.3131,-0.4701,-1.5733,-1.9275,0.2479,0.2914,-0.5332
2020-08-07,7,2,"['GBP', 'CAD']","['CHF', 'JPY']",-1.4634,-0.632,-1.6835,-2.1204,0.6033,-0.0785,-0.5109
2020-08-14,7,2,"['GBP', 'CAD']","['CHF', 'EUR']",-1.62,-0.5714,-1.5757,-2.5767,0.8083,-0.5006,-0.6574
2020-08-21,7,2,"['AUD', 'CAD']","['CHF', 'EUR']",-1.5891,-0.6021,-1.3831,-2.2977,0.8962,-0.8099,-1.0712
2020-08-28,7,2,"['AUD', 'CAD']","['CHF', 'EUR']",-1.7075,-0.6081,-1.448,-2.0841,0.8345,-0.7817,-1.1585
2020-09-04,7,2,"['AUD', 'CAD']","['CHF', 'JPY']",-1.5778,-0.7583,-1.6051,-2.0069,0.6646,-0.7832,-1.3997
2020-09-11,7,2,"['AUD', 'CAD']","['CHF', 'EUR']",-1.5844,-0.7219,-1.3343,-1.9999,0.3443,-0.9655,-1.1673
2020-09-18,7,2,"['GBP', 'CAD']","['CHF', 'EUR']",-1.4857,-1.3695,-1.3586,-2.021,0.2837,-0.6515,-1.091
2020-09-25,7,2,"['GBP', 'CAD']","['CHF', 'EUR']",-1.5694,-1.4141,-1.4261,-2.344,0.4906,-0.678,-1.2846
2020-10-02,7,2,"['GBP', 'CAD']","['CHF', 'EUR']",-1.5625,-1.2127,-1.3314,-2.1145,0.509,-0.0577,-1.1148
2020-10-09,7,2,"['GBP', 'CAD']","['CHF', 'EUR']",-1.4361,-1.3235,-1.2023,-2.181,0.4604,-0.1149,-1.3317
2020-10-16,7,2,"['GBP', 'CAD']","['CHF', 'NZD']",-1.3909,-1.1037,-1.1504,-1.9796,0.21,-0.1578,-1.4253
2020-10-23,7,2,"['GBP', 'CAD']","['CHF', 'NZD']",-1.3618,-1.2632,-0.9914,-2.0212,0.4223,-0.4928,-1.4429
2020-10-30,7,2,"['GBP', 'CAD']","['CHF', 'NZD']",-1.2739,-1.4014,-1.0418,-2.0722,0.3742,-0.2788,-1.4116
2020-11-06,7,2,"['GBP', 'CAD']","['CHF', 'NZD']",-1.1444,-1.0233,-1.2393,-2.0194,0.4597,-0.0732,-1.3981
2020-11-13,7,2,"['GBP', 'CAD']","['CHF', 'JPY']",-1.0695,-0.7455,-1.5351,-2.0241,0.3995,0.212,-1.3529
2020-11-20,7,2,"['GBP', 'CAD']","['CHF', 'NZD']",-1.0585,-0.8896,-1.3167,-1.9507,0.3479,0.3142,-1.3637
2020-11-27,7,2,"['GBP', 'CAD']","['CHF', 'JPY']",-1.0833,-0.9654,-1.4811,-1.9292,0.1716,0.1664,-1.2596
2020-12-04,7,2,"['GBP', 'CAD']","['CHF', 'JPY']",-1.077,-0.7472,-1.5893,-1.8362,0.2966,-0.2612,-1.2878
2020-12-11,7,2,"['GBP', 'CAD']","['JPY', 'CHF']",-1.1685,-0.9003,-1.5412,-1.4166,0.1871,-0.8311,-1.3046
2020-12-18,7,2,"['GBP', 'CAD']","['NZD', 'JPY']",-1.086,-0.8328,-1.4343,-1.3977,-0.1005,-0.7976,-1.7576
2020-12-25,7,2,"['CAD', 'GBP']","['NZD', 'CHF']",-1.0925,-1.0802,-1.4477,-1.4709,-0.9507,-0.8772,-1.6736
2020-12-31,7,2,"['CAD', 'GBP']","['NZD', 'CHF']",-1.0925,-1.0802,-1.4477,-1.4709,-0.9507,-0.8772,-1.6736
2021-01-08,7,2,"['EUR', 'GBP']","['NZD', 'JPY']",-1.0676,-1.1158,-1.4469,-1.3424,-1.1376,-0.7909,-1.5128
2021-01-15,7,2,"['EUR', 'CAD']","['NZD', 'AUD']",-1.1755,-1.5227,-1.5216,-1.5156,-1.0451,-1.1783,-1.7582
2021-01-22,7,2,"['GBP', 'CAD']","['NZD', 'AUD']",-1.2463,-1.51,-1.4893,-1.314,-0.9904,-1.2392,-1.7939
2021-01-29,7,2,"['CAD', 'GBP']","['NZD', 'CHF']",-1.2614,-1.3438,-1.351,-1.3548,-1.0881,-0.9751,-1.6662
2021-02-05,7,2,"['GBP', 'EUR']","['CHF', 'NZD']",-1.0129,-1.2582,-1.3415,-1.6501,-1.226,-1.0353,-1.349
2021-02-12,7,2,"['EUR', 'CAD']","['GBP', 'CHF']",-1.048,-1.324,-1.1371,-1.413,-0.9872,-1.4535,-1.365
2021-02-19,7,2,"['EUR', 'CAD']","['NZD', 'GBP']",-1.0423,-1.2216,-1.1623,-1.1556,-0.9423,-1.4784,-1.5194
2021-02-26,7,2,"['JPY', 'CAD']","['GBP', 'NZD']",-0.9932,-1.2903,-0.9749,-1.3112,-0.9723,-1.7616,-1.5672
2021-03-05,7,2,"['EUR', 'JPY']","['GBP', 'NZD']",-0.8869,-1.623,-0.735,-1.3543,-1.2011,-1.9774,-1.6648
2021-03-12,7,2,"['EUR', 'JPY']","['GBP', 'AUD']",-0.6533,-1.7008,-0.4267,-1.4088,-1.0366,-1.7893,-1.6276
2021-03-19,7,2,"['EUR', 'JPY']","['GBP', 'AUD']",-0.6594,-1.7591,0.8429,-0.8953,-0.9907,-1.8217,-1.0939
2021-03-26,7,2,"['EUR', 'JPY']","['AUD', 'GBP']",-0.6974,-1.6712,1.0995,-0.6989,-0.8338,-1.5496,-0.9298
2021-04-02,7,2,"['EUR', 'JPY']","['AUD', 'GBP']",-0.5128,-1.9477,1.1889,-0.7875,-0.8739,-1.7458,-0.8962
2021-04-09,7,2,"['EUR', 'JPY']","['AUD', 'GBP']",-0.4659,-1.5524,1.1527,-0.6798,-0.7172,-1.526,-0.8198
2021-04-16,7,2,"['CHF', 'JPY']","['GBP', 'AUD']",-0.4651,-1.5203,1.1367,-0.46,-0.697,-1.7304,-0.7726
2021-04-23,7,2,"['CHF', 'JPY']","['GBP', 'AUD']",-0.5961,-1.2599,1.1856,-0.2258,-1.0716,-1.6174,-0.9402
2021-04-30,7,2,"['CHF', 'JPY']","['GBP', 'AUD']",-0.5929,-1.2778,0.9483,-0.3104,-1.1223,-1.7911,-1.1434
2021-05-07,7,2,"['CHF', 'JPY']","['GBP', 'AUD']",-0.6308,-1.3995,0.7692,-0.3743,-1.3822,-1.4498,-1.2768
2021-05-14,7,2,"['CHF', 'JPY']","['CAD', 'GBP']",-0.6986,-1.426,0.7687,-0.093,-1.7212,-1.6399,-1.3139
2021-05-21,7,2,"['CHF', 'JPY']","['CAD', 'GBP']",-0.7203,-1.4403,0.9866,0.0239,-1.873,-1.5107,-1.2662
2021-05-28,7,2,"['CHF', 'JPY']","['CAD', 'GBP']",-0.746,-1.2526,0.9686,-0.2399,-1.7722,-1.7297,-1.2508
2021-06-04,7,2,"['CHF', 'JPY']","['CAD', 'GBP']",-0.7884,-1.1908,0.8093,-0.3691,-1.7591,-1.4477,-1.0066
2021-06-11,7,2,"['CHF', 'JPY']","['CAD', 'GBP']",-0.7687,-0.8791,0.5576,-0.4197,-1.6886,-1.5798,-0.977
2021-06-18,7,2,"['AUD', 'JPY']","['GBP', 'CAD']",-0.931,-0.3687,0.8439,-1.327,-1.4863,-1.8265,-0.8413
2021-06-25,7,2,"['AUD', 'JPY']","['CAD', 'CHF']",-0.655,-0.5191,0.7643,-1.5843,-1.682,-1.1838,-0.8215
2021-07-02,7,2,"['AUD', 'JPY']","['CAD', 'CHF']",-0.6314,-0.4641,1.0624,-1.3124,-1.7676,-1.1693,-0.7812
2021-07-09,7,2,"['AUD', 'JPY']","['CAD', 'GBP']",-0.5338,-0.1954,0.9737,-1.1707,-1.5791,-1.2613,-0.6486
2021-07-16,7,2,"['AUD', 'JPY']","['CAD', 'CHF']",-0.3782,-0.0917,0.7273,-0.8761,-1.1534,-0.7841,-0.7632
2021-07-23,7,2,"['AUD', 'JPY']","['CHF', 'CAD']",-0.2509,0.1249,0.7866,-0.9603,-0.7683,-0.3797,-0.73
2021-07-30,7,2,"['AUD', 'JPY']","['CHF', 'NZD']",-0.1801,0.2338,0.8529,-0.989,-0.5415,-0.2976,-0.581
2021-08-06,7,2,"['AUD', 'JPY']","['CHF', 'CAD']",-0.1794,0.295,0.7978,-0.9305,-0.6092,-0.4747,-0.4229
2021-08-13,7,2,"['AUD', 'JPY']","['CHF', 'GBP']",-0.1246,0.5788,0.8094,-1.0705,-0.566,-0.712,-0.3595
2021-08-20,7,2,"['AUD', 'JPY']","['CHF', 'GBP']",-0.3458,0.4702,0.9181,-0.6955,-0.4265,-0.6191,-0.4139
2021-08-27,7,2,"['AUD', 'JPY']","['CHF', 'CAD']",-0.0347,0.5801,0.9998,-0.5501,-0.5319,0.082,-0.3958
