month_end,n,k,longs,shorts,carry_EUR,carry_GBP,carry_JPY,carry_CHF,mom_EUR,mom_GBP,mom_JPY,mom_CHF,value_EUR,value_GBP,value_JPY,value_CHF,carry_AUD,carry_CAD,carry_SEK,carry_NOK,mom_AUD,mom_CAD,mom_SEK,mom_NOK,value_AUD,value_CAD,value_SEK,value_NOK,carry_ZAR,mom_ZAR,value_ZAR,carry_NZD,mom_NZD,value_NZD,carry_MXN,carry_TRY,carry_PLN,carry_HUF,mom_MXN,mom_TRY,mom_PLN,mom_HUF,value_MXN,value_TRY,value_PLN,value_HUF
2021-04-30,14,5,"['SEK', 'ZAR', 'TRY', 'NOK', 'MXN']","['EUR', 'CHF', 'JPY', 'PLN', 'CAD']",-0.5391,0.08,-0.065,-0.73,0.0982,0.098,-0.0187,0.0582,-0.0423,0.0446,0.0486,0.0403,0.03,0.106,-0.1596,0.38,0.1872,0.1351,0.1527,0.2324,-0.0122,-0.0358,0.0578,-0.0074,3.8156,0.2796,-0.1541,0.33,0.1706,-0.0413,4.24,17.5,0.21,0.7619,0.1974,-0.1562,0.0944,0.0767,0.0506,0.3567,-0.0217,0.0466
2021-05-31,14,5,"['NZD', 'ZAR', 'NOK', 'MXN', 'TRY']","['EUR', 'CHF', 'PLN', 'JPY', 'CAD']",-0.5382,0.09,-0.065,-0.7285,0.1015,0.1518,-0.0152,0.0699,-0.0424,0.0324,0.0802,0.0418,0.04,0.0925,-0.1467,0.3,0.1611,0.1419,0.1377,0.1696,-0.0028,-0.0148,0.0667,-0.0041,3.7747,0.2786,-0.1481,0.34,0.1728,-0.0347,4.25,17.5,0.21,0.7501,0.1123,-0.1978,0.0943,0.1013,0.0099,0.3938,-0.039,0.0353
2021-06-30,14,5,"['ZAR', 'GBP', 'TRY', 'NOK', 'MXN']","['EUR', 'CHF', 'PLN', 'AUD', 'JPY']",-0.5401,0.08,-0.065,-0.7352,0.0554,0.1163,-0.0282,0.0238,-0.0373,0.0453,0.1025,0.0229,0.04,0.0975,-0.1519,0.24,0.0866,0.0953,0.0905,0.1181,-0.0412,-0.0426,0.0553,0.0097,3.6052,0.215,-0.2132,0.35,0.0846,-0.0444,4.26,17.5,0.21,0.8768,0.1543,-0.2119,0.0375,0.0651,-0.0237,0.397,-0.0727,0.0049
2021-07-30,14,5,"['ZAR', 'NOK', 'GBP', 'TRY', 'MXN']","['EUR', 'PLN', 'CHF', 'AUD', 'JPY']",-0.5401,0.08,-0.065,-0.7352,0.0077,0.0624,-0.0349,0.009,-0.0373,0.0453,0.1025,0.0229,0.04,0.0975,-0.1519,0.24,0.0282,0.0754,0.0217,0.033,-0.0412,-0.0426,0.0553,0.0097,3.6052,0.1693,-0.2132,0.35,0.0515,-0.0444,4.26,17.5,0.21,0.8768,0.1203,-0.1738,-0.0252,-0.0335,-0.0237,0.397,-0.0727,0.0049
2021-08-31,14,5,"['ZAR', 'MXN', 'TRY', 'NOK', 'NZD']","['EUR', 'PLN', 'CHF', 'JPY', 'GBP']",-0.5448,0.08,-0.072,-0.7361,-0.0106,0.0291,-0.0369,-0.0123,-0.0336,-0.0386,0.143,0.0335,0.02,0.1675,-0.1551,0.32,-0.0081,0.0335,0.0033,0.0044,0.0275,-0.0193,0.0472,0.0393,3.8736,0.1671,-0.1015,0.4,0.0473,0.0104,4.58,17.5,0.21,0.0,0.0917,-0.1155,-0.0382,0.0073,-0.0548,0.3962,-0.0574,0.0144
2021-09-30,14,5,"['NZD', 'MXN', 'ZAR', 'TRY', 'NOK']","['EUR', 'CHF', 'PLN', 'GBP', 'JPY']",-0.5476,0.07,-0.072,-0.7382,-0.0128,0.0428,-0.054,-0.0125,-0.0249,-0.0566,0.1575,0.0282,0.01,0.1775,-0.1621,0.42,0.0089,0.0492,0.0216,0.0656,0.0465,-0.0169,0.0476,0.0511,3.7252,0.1103,-0.0478,0.54,0.0415,0.0071,4.71,17.5,0.22,1.5576,0.0704,-0.1305,-0.0288,-0.001,-0.0485,0.3735,-0.029,0.0124
2021-10-29,14,5,"['HUF', 'AUD', 'TRY', 'NZD', 'NOK']","['EUR', 'CHF', 'GBP', 'PLN', 'JPY']",-0.5476,0.07,-0.072,-0.7382,-0.0077,0.0565,-0.082,0.0012,-0.0249,-0.0566,0.1575,0.0282,0.01,0.1775,-0.1621,0.42,0.0703,0.0754,0.0356,0.1299,0.0465,-0.0169,0.0476,0.0511,3.7252,0.065,-0.0478,0.54,0.0839,0.0071,4.71,17.5,0.22,1.5576,0.0305,-0.1283,-0.0076,0.0116,-0.0485,0.3735,-0.029,0.0124
2021-11-30,14,5,"['NZD', 'ZAR', 'HUF', 'TRY', 'NOK']","['EUR', 'PLN', 'SEK', 'JPY', 'GBP']",-0.5498,0.16,-0.072,-0.7267,-0.0509,-0.003,-0.0794,-0.0123,-0.0193,-0.1149,0.1767,0.0305,0.04,0.12,-0.2134,0.74,-0.0318,0.0169,-0.0504,-0.0189,0.0432,-0.0455,0.0178,0.0401,3.7567,-0.0284,-0.0393,0.7,-0.0278,-0.0076,5.06,14.5,0.74,2.0029,-0.059,-0.4102,-0.0873,-0.0655,-0.044,0.3973,-0.029,0.0522
2021-12-31,14,5,"['MXN', 'ZAR', 'HUF', 'TRY', 'NOK']","['SEK', 'EUR', 'JPY', 'PLN', 'GBP']",-0.5674,0.13,-0.072,-0.694,-0.0692,-0.0109,-0.1027,-0.0296,-0.0222,-0.08,0.1594,0.0291,0.04,0.1175,-0.3471,0.83,-0.0553,0.0068,-0.0912,-0.0271,0.0575,-0.0452,0.0049,0.0496,3.809,-0.0784,0.0203,0.83,-0.0481,0.0097,5.27,13.5,2.06,2.5767,-0.0311,-0.4395,-0.0752,-0.086,-0.078,0.439,-0.037,0.0589
2022-01-31,14,5,"['MXN', 'NOK', 'TRY', 'HUF', 'ZAR']","['SEK', 'EUR', 'PLN', 'CHF', 'JPY']",-0.582,0.16,-0.049,-0.7175,-0.0746,-0.0192,-0.0906,-0.0392,-0.0292,-0.0541,0.1038,0.0141,0.06,0.078,-0.3847,1.02,-0.0754,0.0045,-0.104,-0.0396,0.0588,-0.0119,0.0297,0.053,3.871,-0.0144,0.0536,0.91,-0.0845,0.0378,5.62,12.5,2.54,3.7207,-0.0024,-0.4501,-0.0866,-0.0704,-0.0903,0.4798,-0.0621,0.0553
2022-02-28,14,5,"['CAD', 'MXN', 'NOK', 'TRY', 'ZAR']","['EUR', 'PLN', 'SEK', 'GBP', 'CHF']",-0.5601,0.53,-0.049,-0.7142,-0.0711,-0.0366,-0.074,-0.0098,-0.0247,-0.0808,0.1155,0.029,0.07,0.305,-0.1603,1.1,-0.0581,0.0056,-0.1087,-0.0168,0.0647,-0.0123,0.07,0.0595,3.8695,-0.0166,0.0605,1.03,-0.0646,0.0526,5.87,12.5,3.02,4.0645,0.0186,-0.4636,-0.1051,-0.0947,-0.1447,0.3941,-0.0595,0.0482
2022-03-31,14,5,"['AUD', 'NZD', 'MXN', 'TRY', 'ZAR']","['EUR', 'GBP', 'SEK', 'JPY', 'PLN']",-0.5315,0.81,-0.049,-0.6848,-0.0558,-0.0464,-0.0902,0.0224,-0.0341,-0.0663,0.1295,0.0391,0.07,0.325,-0.1435,1.17,-0.0135,0.005,-0.0701,-0.0274,0.0862,-0.0037,0.0876,0.0688,2.977,0.0119,0.0744,1.21,-0.0074,0.0691,6.18,12.5,3.65,4.4217,0.0282,-0.438,-0.0582,-0.07,-0.0914,0.388,-0.0381,0.0388
2022-04-29,14,5,"['AUD', 'NZD', 'MXN', 'TRY', 'ZAR']","['EUR', 'GBP', 'PLN', 'JPY', 'CHF']",-0.5315,0.81,-0.049,-0.6848,-0.1227,-0.0899,-0.1581,-0.0618,-0.0341,-0.0663,0.1295,0.0391,0.07,0.325,-0.1435,1.17,-0.0841,-0.0441,-0.1379,-0.1133,0.0862,-0.0037,0.0876,0.0688,2.977,-0.083,0.0744,1.21,-0.0991,0.0691,6.18,12.5,3.65,4.4217,-0.0094,-0.4422,-0.1448,-0.1647,-0.0914,0.388,-0.0381,0.0388
2022-05-31,14,5,"['NZD', 'ZAR', 'HUF', 'TRY', 'MXN']","['EUR', 'GBP', 'SEK', 'PLN', 'JPY']",-0.4479,1.13,-0.049,-0.6725,-0.1225,-0.1137,-0.1495,-0.0638,-0.012,-0.0594,0.212,0.0333,0.41,1.0475,-0.0985,1.27,-0.0724,-0.0456,-0.1516,-0.113,0.0133,-0.057,0.0671,0.0096,4.3017,-0.1219,0.0144,1.81,-0.1042,-0.0006,6.98,12.5,6.05,6.3588,0.0142,-0.4819,-0.1424,-0.2323,-0.0401,0.36,-0.0217,0.0795
2022-06-30,14,5,"['HUF', 'NZD', 'ZAR', 'MXN', 'TRY']","['EUR', 'GBP', 'JPY', 'SEK', 'CAD']",-0.3857,1.31,-0.049,-0.685,-0.1162,-0.1206,-0.1817,-0.0314,0.0018,-0.0339,0.1885,0.0456,1.0,1.3675,0.3131,1.24,-0.08,-0.0372,-0.1644,-0.1257,0.0123,-0.0766,0.0767,0.0548,4.4581,-0.1236,0.0491,2.22,-0.1081,0.0174,7.38,12.5,6.59,6.5677,-0.0084,-0.4793,-0.1497,-0.2168,-0.0599,0.3794,-0.0155,0.1069
2022-07-29,14,5,"['HUF', 'NOK', 'ZAR', 'MXN', 'TRY']","['EUR', 'GBP', 'JPY', 'CHF', 'PLN']",-0.3857,1.31,-0.049,-0.685,-0.1385,-0.1239,-0.1769,-0.0486,0.0018,-0.0339,0.1885,0.0456,1.0,1.3675,0.3131,1.24,-0.0481,-0.0253,-0.1529,-0.0887,0.0123,-0.0766,0.0767,0.0548,4.4581,-0.1198,0.0491,2.22,-0.0977,0.0174,7.38,12.5,6.59,6.5677,-0.0233,-0.5285,-0.1701,-0.2357,-0.0599,0.3794,-0.0155,0.1069
2022-08-31,14,5,"['ZAR', 'HUF', 'NOK', 'MXN', 'TRY']","['GBP', 'EUR', 'CHF', 'JPY', 'SEK']",0.0366,1.84,-0.031,-0.11,-0.15,-0.1567,-0.2101,-0.0653,0.0397,-0.0474,0.2102,0.0127,2.07,2.445,0.7801,2.24,-0.0669,-0.04,-0.1928,-0.1272,0.0508,-0.0167,0.1155,0.0741,5.3862,-0.1527,0.0638,3.03,-0.1334,0.0599,8.35,12.5,7.01,11.0891,-0.0058,-0.5426,-0.1862,-0.2594,-0.0023,0.3823,0.0138,0.1555
2022-09-30,14,5,"['AUD', 'ZAR', 'MXN', 'TRY', 'HUF']","['GBP', 'CHF', 'JPY', 'SEK', 'PLN']",0.3947,2.23,-0.02,-0.0245,-0.1531,-0.1718,-0.2299,-0.0551,0.0551,-0.0697,0.2058,-0.0267,2.31,2.908,1.1317,2.6,-0.1142,-0.0832,-0.2108,-0.1954,0.0323,-0.0153,0.1066,0.0569,5.7377,-0.1663,0.0313,3.31,-0.1887,0.0243,8.81,11.5,7.11,11.9617,0.024,-0.5199,-0.1965,-0.2811,-0.0348,0.394,-0.0029,0.1517
2022-10-31,14,5,"['CAD', 'ZAR', 'MXN', 'HUF', 'TRY']","['JPY', 'CHF', 'GBP', 'NZD', 'SEK']",1.0109,2.91,-0.016,0.1475,-0.1446,-0.1619,-0.2335,-0.0856,0.048,-0.012,0.2163,-0.0305,2.76,3.42,1.5096,2.94,-0.148,-0.0899,-0.2211,-0.1874,0.0425,0.0258,0.1226,0.079,5.7777,-0.169,0.0587,3.64,-0.1877,0.031,9.22,10.5,7.21,13.1012,0.0379,-0.484,-0.164,-0.2481,-0.0662,0.3767,-0.0103,0.112
2022-11-30,14,5,"['AUD', 'TRY', 'HUF', 'MXN', 'ZAR']","['GBP', 'EUR', 'JPY', 'CHF', 'SEK']",1.4277,3.39,-0.016,0.5288,-0.08,-0.0918,-0.1752,-0.0258,0.0259,-0.0329,0.214,-0.021,2.95,3.76,1.6029,3.33,-0.0457,-0.0477,-0.1386,-0.0787,0.0604,0.0273,0.1272,0.088,6.122,-0.074,0.0496,4.0,-0.0748,0.0333,9.9,9.0,7.51,16.7051,0.1122,-0.2878,-0.0823,-0.1789,-0.1305,0.3403,-0.0098,0.1224
2022-12-30,14,5,"['AUD', 'TRY', 'MXN', 'ZAR', 'HUF']","['GBP', 'JPY', 'CHF', 'SEK', 'EUR']",1.4277,3.39,-0.016,0.5288,-0.0584,-0.1054,-0.122,-0.0134,0.0259,-0.0329,0.214,-0.021,2.95,3.76,1.6029,3.33,-0.0624,-0.067,-0.1319,-0.1004,0.0604,0.0273,0.1272,0.088,6.122,-0.0639,0.0496,4.0,-0.0722,0.0333,9.9,9.0,7.51,16.7051,0.0522,-0.29,-0.0783,-0.1296,-0.1305,0.3403,-0.0098,0.1224
2023-01-31,14,5,"['CAD', 'ZAR', 'HUF', 'TRY', 'MXN']","['GBP', 'JPY', 'CHF', 'EUR', 'SEK']",2.0635,3.78,-0.015,0.7363,-0.0328,-0.0845,-0.1152,0.0116,0.0127,-0.0463,0.1724,-0.0418,3.17,4.1675,2.0206,3.26,-0.0024,-0.0443,-0.1061,-0.1079,0.0136,0.0263,0.0686,0.0447,6.6053,-0.1159,0.0815,4.53,-0.0213,-0.05,10.82,7.5,7.02,16.4548,0.0953,-0.2928,-0.059,-0.1215,-0.1392,0.3318,-0.0398,0.0458
2023-02-28,14,5,"['PLN', 'CAD', 'TRY', 'MXN', 'HUF']","['GBP', 'JPY', 'CHF', 'NOK', 'EUR']",2.3449,4.01,-0.006,0.9869,-0.0568,-0.1035,-0.1559,-0.026,0.02,-0.0175,0.1578,-0.0287,3.32,4.325,2.657,3.27,-0.0728,-0.0717,-0.0959,-0.1515,0.022,0.0459,0.1089,0.0886,6.4681,-0.1616,0.1399,4.81,-0.0857,-0.0161,10.94,7.5,6.95,16.6938,0.1188,-0.2671,-0.0597,-0.0719,-0.1614,0.3092,-0.0364,0.0238
2023-03-31,14,5,"['CAD', 'ZAR', 'TRY', 'MXN', 'HUF']","['AUD', 'CHF', 'NOK', 'GBP', 'NZD']",2.6404,4.21,0.001,1.0,-0.0208,-0.0617,-0.0833,0.0088,0.0187,-0.0167,0.1866,-0.0169,3.46,4.45,3.0353,3.25,-0.1076,-0.0751,-0.0956,-0.161,-0.0054,0.0294,0.0954,0.1158,6.5815,-0.1796,0.1914,5.01,-0.0979,-0.0127,11.27,9.75,6.94,17.0341,0.1027,-0.235,-0.0285,-0.0525,-0.1812,0.2825,-0.0372,-0.0152
2023-04-28,14,5,"['ZAR', 'PLN', 'TRY', 'MXN', 'HUF']","['AUD', 'CHF', 'JPY', 'NOK', 'GBP']",2.6404,4.21,0.001,1.0,0.0447,-0.0005,-0.0471,0.0883,0.0187,-0.0167,0.1866,-0.0169,3.46,4.45,3.0353,3.25,-0.0633,-0.0507,-0.0426,-0.1193,-0.0054,0.0294,0.0954,0.1158,6.5815,-0.1369,0.1914,5.01,-0.042,-0.0127,11.27,9.75,6.94,17.0341,0.1353,-0.2366,0.0652,0.0588,-0.1812,0.2825,-0.0372,-0.0152
2023-05-31,14,5,"['CAD', 'ZAR', 'TRY', 'MXN', 'HUF']","['AUD', 'CHF', 'SEK', 'JPY', 'NOK']",3.167,4.52,-0.001,1.45,-0.0038,-0.013,-0.0747,0.0545,0.0117,-0.0342,0.1847,-0.0567,3.66,4.3675,3.4136,3.74,-0.0942,-0.0685,-0.0994,-0.1534,0.0057,0.0204,0.0624,0.1496,7.7188,-0.2077,0.1933,5.49,-0.076,-0.0065,11.64,9.75,6.9,17.1161,0.1111,-0.2098,0.0084,0.0667,-0.1993,0.245,-0.095,-0.0572
2023-06-30,14,5,"['PLN', 'ZAR', 'MXN', 'TRY', 'HUF']","['JPY', 'CHF', 'AUD', 'SEK', 'EUR']",3.3664,4.73,-0.019,1.45,0.0414,0.0441,-0.0588,0.0669,0.0069,-0.0693,0.1978,-0.0698,3.9,4.478,3.5012,3.94,-0.0341,-0.0284,-0.0513,-0.0832,-0.003,0.0159,0.0574,0.1581,8.0432,-0.136,0.2111,5.67,-0.0163,-0.043,11.59,15.75,6.9,14.8287,0.1743,-0.359,0.1038,0.1079,-0.2957,0.2231,-0.1523,-0.0785
2023-07-31,14,5,"['ZAR', 'PLN', 'MXN', 'TRY', 'HUF']","['AUD', 'JPY', 'CHF', 'SEK', 'GBP']",3.5359,5.09,-0.003,1.5905,0.0753,0.0536,-0.0637,0.0916,-0.0034,-0.0968,0.2187,-0.0542,4.25,4.8325,3.5381,4.37,-0.0394,-0.0302,-0.0361,-0.0455,-0.0195,-0.0168,0.0779,0.1605,8.4857,-0.0714,0.1543,5.68,-0.0138,-0.0314,11.51,15.75,6.9,15.9426,0.2153,-0.3353,0.157,0.1234,-0.3781,0.3196,-0.1844,-0.1081
2023-08-31,14,5,"['ZAR', 'PLN', 'MXN', 'HUF', 'TRY']","['AUD', 'CHF', 'JPY', 'NOK', 'EUR']",3.6718,5.49,-0.003,1.72,0.0801,0.0926,-0.0423,0.1086,-0.0046,-0.1028,0.2207,-0.0725,4.3,4.935,3.7087,4.68,-0.05,-0.0272,-0.0249,-0.0636,-0.0159,-0.0155,0.078,0.1368,8.5676,-0.0915,0.1414,5.67,-0.0224,-0.0521,11.5,16.0,6.76,10.3116,0.1877,-0.3191,0.1409,0.1348,-0.3004,0.3276,-0.1956,-0.089
2023-09-29,14,5,"['PLN', 'ZAR', 'MXN', 'TRY', 'HUF']","['AUD', 'CHF', 'JPY', 'SEK', 'EUR']",3.6718,5.49,-0.003,1.72,0.0785,0.0937,-0.031,0.0783,-0.0046,-0.1028,0.2207,-0.0725,4.3,4.935,3.7087,4.68,0.0045,0.0189,0.016,0.0168,-0.0159,-0.0155,0.078,0.1368,8.5676,-0.0439,0.1414,5.67,0.0719,-0.0521,11.5,16.0,6.76,10.3116,0.1568,-0.3248,0.1325,0.1723,-0.3004,0.3276,-0.1956,-0.089
2023-10-31,14,5,"['MXN', 'TRY', 'PLN', 'ZAR', 'HUF']","['CAD', 'AUD', 'JPY', 'GBP', 'CHF']",3.88,5.52,0.024,1.77,0.07,0.0596,-0.0171,0.1006,0.013,-0.087,0.2454,-0.0352,4.13,5.0375,3.8267,4.72,-0.0113,-0.0192,-0.0129,-0.0704,-0.0129,0.0035,0.089,0.1497,8.3245,-0.0164,0.0748,5.68,-0.003,-0.0513,11.51,30.75,5.99,13.4219,0.0967,-0.3421,0.1324,0.1451,-0.2788,0.0585,-0.1234,-0.0648
2023-11-30,14,5,"['PLN', 'ZAR', 'MXN', 'TRY', 'HUF']","['AUD', 'JPY', 'CHF', 'NZD', 'EUR']",3.9676,5.4,-0.012,1.77,0.0449,0.046,-0.0719,0.079,0.0071,-0.0702,0.2438,-0.0573,4.21,5.08,3.9563,4.72,-0.0284,-0.0105,-0.0011,-0.0908,-0.0138,0.0182,0.0712,0.1645,8.5518,-0.0899,0.0917,5.68,-0.0248,-0.0573,11.51,30.75,5.68,8.562,0.108,-0.3547,0.1208,0.123,-0.2338,0.155,-0.15,-0.0612
2023-12-29,14,5,"['PLN', 'ZAR', 'TRY', 'HUF', 'MXN']","['JPY', 'AUD', 'NZD', 'EUR', 'CHF']",3.9676,5.4,-0.012,1.77,0.031,0.0526,-0.0703,0.0985,0.0071,-0.0702,0.2438,-0.0573,4.21,5.08,3.9563,4.72,-0.0004,0.0225,0.0334,-0.0367,-0.0138,0.0182,0.0712,0.1645,8.5518,-0.0687,0.0917,5.68,-0.0047,-0.0573,11.51,30.75,5.68,8.562,0.1486,-0.3673,0.1118,0.0752,-0.2338,0.155,-0.15,-0.0612
2024-01-31,14,5,"['PLN', 'ZAR', 'HUF', 'MXN', 'TRY']","['AUD', 'JPY', 'CHF', 'EUR', 'NZD']",3.9331,5.22,0.052,1.6525,-0.0052,0.0302,-0.1149,0.0626,-0.0016,-0.101,0.2385,-0.0653,4.35,4.9475,4.0284,4.73,-0.0693,-0.0092,0.0035,-0.0507,-0.0352,-0.0192,0.0359,0.1261,8.4472,-0.0678,0.1148,5.63,-0.0504,-0.0396,11.5,43.25,5.85,10.5735,0.0944,-0.3804,0.082,0.0141,-0.3303,0.2304,-0.2076,-0.0714
2024-02-29,14,5,"['SEK', 'PLN', 'MXN', 'ZAR', 'TRY']","['AUD', 'JPY', 'CHF', 'NZD', 'EUR']",3.9253,5.2,0.025,1.6852,0.0216,0.0493,-0.0914,0.0652,-0.0136,-0.0933,0.2628,-0.0791,4.35,4.948,3.971,4.71,-0.0342,0.0057,0.0093,-0.0222,-0.0491,-0.0145,0.0384,0.1126,8.4768,-0.0446,0.1357,5.64,-0.016,-0.0536,11.66,43.5,5.87,7.0533,0.0736,-0.3965,0.1143,-0.016,-0.2969,0.2033,-0.2062,-0.0641
2024-03-29,14,5,"['CAD', 'PLN', 'ZAR', 'MXN', 'TRY']","['JPY', 'CHF', 'NZD', 'AUD', 'EUR']",3.9253,5.2,0.025,1.6852,-0.0046,0.0235,-0.1225,0.015,-0.0136,-0.0933,0.2628,-0.0791,4.35,4.948,3.971,4.71,-0.0252,-0.0017,-0.0263,-0.0321,-0.0491,-0.0145,0.0384,0.1126,8.4768,-0.0566,0.1357,5.64,-0.043,-0.0536,11.66,43.5,5.87,7.0533,0.088,-0.4074,0.0851,-0.0393,-0.2969,0.2033,-0.2062,-0.0641
2024-04-30,14,5,"['PLN', 'CAD', 'MXN', 'TRY', 'ZAR']","['CHF', 'EUR', 'JPY', 'SEK', 'AUD']",3.9224,5.2,0.109,1.5,-0.0318,-0.0062,-0.136,-0.0274,-0.0284,-0.0758,0.2574,-0.0526,4.35,4.905,4.0525,4.73,-0.0212,-0.0168,-0.0684,-0.0416,-0.0585,-0.0045,0.0173,0.1305,8.4458,-0.0253,0.1016,5.64,-0.0494,-0.0357,11.61,47.0,5.86,8.3762,0.0489,-0.3995,0.0255,-0.0761,-0.327,0.1825,-0.2343,-0.0255
2024-05-31,14,5,"['MXN', 'PLN', 'TRY', 'NOK', 'ZAR']","['CHF', 'EUR', 'AUD', 'JPY', 'HUF']",3.8864,5.18,0.109,1.5,0.0144,0.0239,-0.1155,0.0086,-0.0263,-0.0776,0.2648,-0.0458,4.37,4.925,3.9507,4.72,0.0226,-0.0045,0.0299,0.0545,-0.058,-0.003,0.0456,0.1455,8.4314,0.0494,0.1129,5.63,0.02,-0.0419,11.41,47.0,5.86,7.9571,0.0396,-0.3552,0.0744,-0.0346,-0.3217,0.1276,-0.2335,-0.0481
2024-06-28,14,5,"['PLN', 'TRY', 'SEK', 'NOK', 'ZAR']","['EUR', 'JPY', 'CHF', 'MXN', 'GBP']",3.8864,5.18,0.109,1.5,-0.0181,-0.0041,-0.103,-0.0038,-0.0263,-0.0776,0.2648,-0.0458,4.37,4.925,3.9507,4.72,0.001,-0.0315,0.0176,0.0054,-0.058,-0.003,0.0456,0.1455,8.4314,0.0362,0.1129,5.63,-0.0075,-0.0419,11.41,47.0,5.86,7.9571,-0.0657,-0.2044,0.0099,-0.0738,-0.3217,0.1276,-0.2335,-0.0481
2024-07-31,14,5,"['GBP', 'HUF', 'PLN', 'TRY', 'ZAR']","['MXN', 'AUD', 'JPY', 'NZD', 'CHF']",3.7245,5.16,0.149,1.427,-0.0157,0.0016,-0.0498,-0.0074,-0.0163,-0.1229,0.3089,-0.0397,4.39,4.6475,3.6834,4.73,-0.025,-0.0445,-0.0166,-0.0713,-0.0992,0.0039,0.0133,0.1206,8.53,-0.0187,0.0714,5.62,-0.0406,-0.0797,11.39,47.0,5.84,7.0258,-0.1015,-0.1879,0.0107,-0.0325,-0.2393,0.0976,-0.2096,-0.0365
2024-08-30,14,5,"['PLN', 'NOK', 'TRY', 'SEK', 'ZAR']","['MXN', 'CHF', 'EUR', 'GBP', 'AUD']",3.7245,5.16,0.149,1.427,0.0189,0.0359,-0.0047,0.0393,-0.0163,-0.1229,0.3089,-0.0397,4.39,4.6475,3.6834,4.73,0.0429,0.0012,0.0662,0.002,-0.0992,0.0039,0.0133,0.1206,8.53,0.0577,0.0714,5.62,0.0461,-0.0797,11.39,47.0,5.84,7.0258,-0.1384,-0.2157,0.0642,-0.0109,-0.2393,0.0976,-0.2096,-0.0365
2024-09-30,14,5,"['NOK', 'GBP', 'PLN', 'TRY', 'ZAR']","['CAD', 'MXN', 'EUR', 'AUD', 'CHF']",3.5476,4.91,0.255,1.0665,0.0535,0.0965,0.0393,0.0827,-0.023,-0.1462,0.2875,-0.0367,4.38,4.2325,3.3658,4.74,0.0751,0.0039,0.0756,0.0144,-0.0851,0.0193,0.0251,0.1324,8.23,0.0944,0.0503,5.3,0.0579,-0.0598,11.23,47.0,5.85,6.7282,-0.1148,-0.1986,0.1371,0.0327,-0.1868,0.1551,-0.2599,-0.0544
2024-10-31,14,5,"['SEK', 'GBP', 'NOK', 'TRY', 'ZAR']","['MXN', 'JPY', 'CAD', 'EUR', 'AUD']",3.4337,4.84,0.256,1.0221,0.0289,0.0614,-0.0043,0.0539,-0.0272,-0.1344,0.2737,-0.0459,4.42,4.0425,3.1387,4.73,0.0378,-0.0041,0.0491,0.0162,-0.0835,0.0164,0.0182,0.1338,8.1,0.0596,0.0605,5.05,0.0282,-0.0859,11.14,47.0,5.85,6.9631,-0.0994,-0.1747,0.0533,-0.0368,-0.1416,0.1507,-0.2737,-0.0742
2024-11-29,14,5,"['GBP', 'JPY', 'NOK', 'TRY', 'ZAR']","['NZD', 'MXN', 'SEK', 'EUR', 'CAD']",3.4337,4.84,0.256,1.0221,-0.0289,0.0083,-0.0119,-0.0071,-0.0272,-0.1344,0.2737,-0.0459,4.42,4.0425,3.1387,4.73,-0.0142,-0.0319,-0.0375,-0.0212,-0.0835,0.0164,0.0182,0.1338,8.1,0.0442,0.0605,5.05,-0.0375,-0.0859,11.14,47.0,5.85,6.9631,-0.1464,-0.1677,-0.0172,-0.1052,-0.1416,0.1507,-0.2737,-0.0742
2024-12-31,14,5,"['PLN', 'GBP', 'NOK', 'TRY', 'ZAR']","['NZD', 'MXN', 'AUD', 'CHF', 'JPY']",3.0068,4.68,0.362,0.8065,-0.062,-0.0171,-0.1028,-0.0723,-0.0267,-0.0995,0.2785,-0.0555,4.42,3.48,2.6653,4.7,-0.0915,-0.0787,-0.0887,-0.1062,-0.0846,0.0224,0.0405,0.108,7.92,-0.0284,0.0426,4.42,-0.1145,-0.0693,10.8,47.0,5.85,6.6044,-0.1853,-0.1644,-0.0465,-0.1264,-0.11,0.0911,-0.2389,-0.0355
2025-01-31,14,5,"['PLN', 'JPY', 'TRY', 'NOK', 'ZAR']","['NZD', 'CHF', 'MXN', 'AUD', 'CAD']",2.8161,4.64,0.386,0.6008,-0.0409,-0.0224,-0.0529,-0.0531,-0.0203,-0.0925,0.2663,-0.0449,4.44,3.195,2.4548,4.68,-0.0537,-0.0755,-0.0626,-0.0714,-0.0523,0.0444,0.0568,0.1172,7.8,-0.0003,0.0711,4.27,-0.0773,-0.0216,10.64,46.0,5.85,6.4943,-0.1677,-0.1529,-0.0143,-0.0969,-0.1096,0.0692,-0.2391,-0.0183
2025-02-28,14,5,"['GBP', 'TRY', 'NOK', 'JPY', 'ZAR']","['MXN', 'NZD', 'EUR', 'AUD', 'CHF']",2.7031,4.55,0.7673,0.4081,-0.0397,-0.0038,-0.0035,-0.0205,-0.029,-0.0793,0.2625,-0.0211,4.33,3.058,2.331,4.61,-0.0453,-0.0621,-0.0365,-0.0563,-0.0518,0.0569,0.0362,0.1269,7.75,0.0275,0.0867,4.05,-0.08,-0.012,10.38,43.5,5.85,6.5,-0.1703,-0.1433,-0.0124,-0.0655,-0.0798,0.0286,-0.2392,-0.0348
